# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
1.867868185043335,3.703118818493676e7,44
3.910116195678711,4.7032429422006354e7,48
5.869474172592163,5.703278143869598e7,51
7.821057081222534,6.703369884875088e7,52
9.66661810874939,7.703702984885368e7,59
11.548323154449463,8.704422106301671e7,61
13.693849086761475,9.705022249123996e7,62
15.627532005310059,1.0705473876938449e8,65
17.622754096984863,1.1705628994168183e8,65
19.782178163528442,1.2705936132251045e8,65
21.867834091186523,1.3706231608485568e8,66
23.99206018447876,1.4706279721765962e8,72
26.145461082458496,1.570655739349825e8,73
28.375323057174683,1.670673430796351e8,73
30.59588098526001,1.7706852496362358e8,73
32.77927899360657,1.870691702638839e8,74
35.02508521080017,1.970782735357087e8,78
37.14899015426636,2.07078817835969e8,80
39.12413501739502,2.1708364786371654e8,80
41.12691617012024,2.2709160091595215e8,81
43.150989055633545,2.370944154587082e8,81
45.195566177368164,2.4709489589798936e8,88
47.104286193847656,2.5710275141783884e8,88
49.134127140045166,2.671054569779725e8,88
51.10153007507324,2.7710698871741116e8,89
52.852550983428955,2.871111034228854e8,91
55.005038022994995,2.971143726425774e8,91
57.91880011558533,3.0712342419718206e8,91
60.00314116477966,3.171283777928617e8,92
61.8220911026001,3.2712868538143086e8,92
63.63212513923645,3.371324811216603e8,93
65.48398613929749,3.4714211438163644e8,95
67.21688318252563,3.571470665902705e8,95
68.9836061000824,3.6714846539921963e8,95
70.81467413902283,3.7714947513312936e8,95
72.53152418136597,3.8715370819089395e8,95
74.43581104278564,3.9715688890110636e8,95
76.20846700668335,4.071570507219041e8,96
78.22542715072632,4.1716128447319144e8,96
80.12495112419128,4.271614497616031e8,96
82.06477808952332,4.3716397831699854e8,96
83.94828510284424,4.4716609072152454e8,96
85.9809741973877,4.571663479941401e8,96
87.67515802383423,4.671663498086181e8,96
89.76323413848877,4.7717721519497573e8,101
