# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
1.5219709873199463,3.707131086661088e7,42
3.063563108444214,4.707327576244803e7,42
4.760359048843384,5.70739474450157e7,44
6.230050086975098,6.707714239377643e7,57
7.963199138641357,7.708076112215722e7,57
9.464169025421143,8.708096320282833e7,60
11.11184310913086,9.708357331825466e7,63
12.807821989059448,1.0709092800635128e8,63
14.522715091705322,1.1709846560835063e8,67
16.129167079925537,1.271001219488951e8,68
17.90040397644043,1.3710132882814538e8,71
19.698716163635254,1.4710239027927524e8,74
21.5033540725708,1.5710547832598191e8,75
23.39212203025818,1.671058098695287e8,76
25.10723114013672,1.7710587971323302e8,76
26.90661311149597,1.871098562796864e8,76
28.716755151748657,1.9711101352228492e8,77
30.529357194900513,2.0711244496235687e8,77
32.48612713813782,2.1711594047667742e8,77
34.2048180103302,2.2712111342464736e8,79
35.90296912193298,2.3712342713565055e8,79
37.53854012489319,2.471266967021039e8,81
39.22525119781494,2.571301887488106e8,82
40.80676007270813,2.6713358187608558e8,85
42.51094698905945,2.7713395472690034e8,85
44.108376026153564,2.871370500555962e8,87
45.788737058639526,2.971385033558565e8,87
47.486157178878784,3.07142852685343e8,88
49.07746911048889,3.1714874443031067e8,88
50.815134048461914,3.271508849509509e8,90
52.472822189331055,3.3715313653478193e8,92
54.134637117385864,3.4715489943061906e8,93
55.966408014297485,3.5715806348917437e8,94
57.68166399002075,3.671597090730054e8,95
59.419569969177246,3.77161453576268e8,97
61.05859899520874,3.871669427153917e8,97
62.83817410469055,3.971712764263948e8,98
64.6459641456604,4.071729116002737e8,98
66.17524003982544,4.171760478894761e8,99
67.8480851650238,4.271792310341287e8,100
69.48703718185425,4.371806187396029e8,101
