# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
1.773531198501587,3.7043827069613226e7,42
3.7872250080108643,4.704562814475539e7,50
5.892176151275635,5.7050377313105315e7,61
7.8927271366119385,6.705510148619342e7,62
10.132365226745605,7.705925158977109e7,74
12.335333108901978,8.70608936988777e7,74
14.801891088485718,9.706156815553647e7,74
17.164857149124146,1.0706298223620759e8,75
19.552446126937866,1.1706573118417756e8,81
22.008308172225952,1.2706985525931974e8,82
24.45964813232422,1.3707058386052832e8,82
26.68944001197815,1.4707272784878245e8,82
28.84886908531189,1.5707836935125434e8,84
31.233031034469604,1.6708121791217875e8,84
33.43264818191528,1.7708564568084368e8,85
35.78973913192749,1.8708568290053567e8,85
38.134761095047,1.970891378082215e8,85
40.54562020301819,2.0709095415508565e8,85
42.81958818435669,2.1709849105645174e8,87
45.314399003982544,2.270992411781978e8,88
47.79018807411194,2.3709931865776312e8,88
50.25687313079834,2.470999799232682e8,88
52.75256705284119,2.571061701603378e8,97
55.38564109802246,2.6710714275522667e8,97
57.876718044281006,2.7710736184142673e8,99
60.359007120132446,2.871127680263635e8,101
