# method=Standard
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
1.4063060283660889,3.7116591e7,41
2.748408079147339,4.7117308e7,45
4.071367025375366,5.7118227e7,50
5.384704113006592,6.7118237e7,56
6.7221519947052,7.7120368e7,58
8.107732057571411,8.7120378e7,60
9.541116952896118,9.7122105e7,63
11.014652967453003,1.07125549e8,63
12.42225193977356,1.17126064e8,66
13.850641012191772,1.27126478e8,71
15.31049394607544,1.37129013e8,75
16.76906704902649,1.47129528e8,79
18.370333909988403,1.57129639e8,82
20.052634954452515,1.67130255e8,83
21.74754810333252,1.77131376e8,86
23.359498023986816,1.87132295e8,90
25.019300937652588,1.97132507e8,91
26.755027055740356,2.07132618e8,93
28.510092973709106,2.17133335e8,95
30.229089975357056,2.27134254e8,96
32.009485960006714,2.37134264e8,96
33.81250309944153,2.47134274e8,97
35.69737005233765,2.57135496e8,98
37.640634059906006,2.67136112e8,99
39.62420105934143,2.77137738e8,100
41.71970200538635,2.87137849e8,101
