# method=Standard
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.310042142868042,3.7007814e7,23
4.600878953933716,4.7011965e7,33
6.819525957107544,5.701248e7,34
8.689337968826294,6.7014712e7,43
10.586339950561523,7.7016035e7,44
12.810411930084229,8.7016146e7,45
14.698698043823242,9.7017166e7,47
16.60519003868103,1.07017277e8,49
18.476712942123413,1.17017388e8,49
20.38707995414734,1.27017499e8,50
22.332348108291626,1.37019832e8,53
24.33727502822876,1.47019943e8,53
26.26146411895752,1.57025912e8,53
28.2568199634552,1.67027033e8,55
30.24608612060547,1.77027548e8,55
32.234097957611084,1.87027659e8,55
34.24217891693115,1.97029487e8,55
35.867506980895996,2.07030608e8,55
38.860538959503174,2.1703082e8,56
40.5998420715332,2.27031335e8,57
42.57033705711365,2.37032557e8,59
44.8239860534668,2.47033577e8,62
46.80267810821533,2.57034597e8,62
48.4144971370697,2.67034809e8,62
50.305647134780884,2.77039263e8,62
52.21660614013672,2.87039576e8,62
54.18664503097534,2.97040899e8,63
55.84118604660034,3.0704101e8,65
57.83222794532776,3.17041323e8,66
59.51687693595886,3.27041535e8,66
61.227494955062866,3.37043262e8,67
63.302430152893066,3.47043575e8,68
65.11105513572693,3.57046312e8,68
67.05177092552185,3.67047938e8,68
68.90187907218933,3.77048352e8,68
70.70342206954956,3.87048463e8,69
72.54140996932983,3.97050695e8,69
74.72657108306885,4.07051412e8,69
76.58377599716187,4.17055462e8,70
78.45246601104736,4.27055876e8,71
79.93336701393127,4.3705629e8,71
81.80927395820618,4.47058118e8,71
83.70290493965149,4.57058431e8,71
85.65994310379028,4.67067026e8,71
87.73096704483032,4.77068753e8,71
89.71070408821106,4.87074318e8,73
91.67056894302368,4.97074328e8,73
93.25188708305359,5.07077065e8,73
95.62901592254639,5.17087175e8,74
97.37399911880493,5.27087387e8,74
99.1358470916748,5.37089316e8,74
100.92495512962341,5.47090235e8,74
102.74188613891602,5.57090548e8,74
104.58284401893616,5.6709076e8,74
106.44449305534363,5.77094406e8,74
108.3376190662384,5.87096032e8,74
110.01525902748108,5.97096143e8,74
111.99454402923584,6.0709787e8,74
113.9967451095581,6.1709788e8,75
115.71044492721558,6.27098294e8,75
117.41395092010498,6.37098708e8,75
119.46995496749878,6.47101647e8,75
121.24077701568604,6.57103172e8,75
123.02392411231995,6.67103485e8,75
125.14821195602417,6.77106626e8,75
126.94347405433655,6.87107242e8,75
128.7428741455078,6.97107555e8,77
130.62311911582947,7.0710807e8,77
132.49704313278198,7.17109797e8,77
134.38329792022705,7.27109908e8,77
136.28833603858948,7.3711113e8,77
138.19607305526733,7.47111241e8,77
140.1422860622406,7.57112867e8,77
142.09031414985657,7.67115402e8,77
144.04655003547668,7.77116826e8,77
146.02069807052612,7.87119058e8,77
148.04577612876892,7.97119169e8,77
150.16805911064148,8.07121199e8,77
152.2631859779358,8.17121512e8,77
154.14850091934204,8.27123845e8,77
156.29276704788208,8.37125774e8,77
158.1402609348297,8.47126087e8,77
160.0045609474182,8.5712741e8,77
162.14042401313782,8.67127521e8,77
164.09471702575684,8.77128642e8,77
166.07069993019104,8.87130672e8,77
