# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.0783050060272217,3.7155924225220926e7,48
3.9922969341278076,4.715675382642951e7,51
6.133270978927612,5.7159904693831146e7,58
7.981890916824341,6.716016855491307e7,60
9.901708841323853,7.716092110398884e7,61
11.688781023025513,8.7161083271548e7,64
13.621635913848877,9.71666900694392e7,66
15.513829946517944,1.0716839812720378e8,66
17.538749933242798,1.1717260758386254e8,70
19.354004859924316,1.2718334282093213e8,70
21.198715925216675,1.371836990058689e8,71
22.949060916900635,1.4718618000518093e8,72
24.909838914871216,1.5718891194762194e8,73
26.850801944732666,1.6719711385530776e8,73
28.617187976837158,1.771972295141781e8,73
30.513418912887573,1.871982760403473e8,73
32.3690459728241,1.9719830146304163e8,74
34.22673988342285,2.072007626827336e8,76
36.18963289260864,2.1720125179815993e8,77
38.24633502960205,2.2720634561342877e8,77
40.306784868240356,2.3720798113406903e8,77
42.45083284378052,2.47211294774771e8,81
44.429457902908325,2.5721314235860196e8,82
46.15522384643555,2.6721361342821518e8,82
47.964629888534546,2.772171839141002e8,83
49.85819482803345,2.872188805216285e8,84
51.74461603164673,2.9721917353910893e8,84
53.49561285972595,3.0722286549813676e8,85
55.41681981086731,3.1722664041135156e8,85
57.35329985618591,3.2723383127875316e8,85
59.258476972579956,3.372340337061857e8,86
61.069376945495605,3.4723696972919506e8,86
62.88035202026367,3.572390151518894e8,91
64.68119382858276,3.672438684410918e8,92
66.40939784049988,3.772472299846386e8,94
68.07861280441284,3.87248696822814e8,98
69.80397582054138,3.972513846838959e8,98
