# method=Standard
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.304018974304199,3.6987614e7,40
4.70881986618042,4.6989846e7,44
7.175584077835083,5.6995007e7,49
9.84654188156128,6.6996532e7,50
12.437690019607544,7.6997047e7,67
15.058008909225464,8.6997259e7,68
17.517673015594482,9.6997673e7,69
20.063080072402954,1.06997784e8,70
22.736597061157227,1.16997996e8,71
25.031075954437256,1.26998006e8,71
27.374249935150146,1.36998521e8,71
29.88501000404358,1.46999137e8,72
32.09993100166321,1.56999753e8,73
34.293134927749634,1.67000268e8,73
36.1955680847168,1.77000379e8,74
38.06240487098694,1.87000793e8,75
39.90140390396118,1.97000803e8,75
41.713724851608276,2.07001015e8,76
43.560303926467896,2.17001732e8,76
45.39063000679016,2.27002651e8,76
47.18930697441101,2.37003267e8,77
48.999353885650635,2.47003984e8,78
50.80953907966614,2.57004398e8,78
52.638036012649536,2.67005014e8,80
54.40507388114929,2.77005327e8,81
56.13692808151245,2.87005539e8,81
57.958855867385864,2.97006357e8,81
59.69316387176514,3.07006872e8,82
61.45937490463257,3.17007387e8,83
63.263675928115845,3.27008003e8,83
64.99137091636658,3.37008417e8,83
66.76278901100159,3.47011356e8,83
68.48901700973511,3.5701177e8,83
70.28303003311157,3.67018345e8,83
72.04666495323181,3.77019971e8,84
73.41108894348145,3.87020183e8,84
74.83361506462097,3.97021809e8,84
