# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.362894058227539,3.696056697087652e7,42
4.4739789962768555,4.696083916134223e7,49
6.617555856704712,5.697067338103421e7,62
8.711232900619507,6.6971249611784086e7,62
10.841098070144653,7.697132014901118e7,62
13.149672031402588,8.697327081341049e7,64
15.197897911071777,9.697938920687854e7,66
17.16605496406555,1.0698013585390022e8,66
19.27154302597046,1.169870362118223e8,68
21.406730890274048,1.2698731153025098e8,70
23.53115701675415,1.3698805366937464e8,70
26.061686038970947,1.4699030490644422e8,71
28.482059955596924,1.5699197755899486e8,74
31.211228847503662,1.669961766057015e8,74
33.35052299499512,1.7700001191228154e8,74
35.64950489997864,1.8700390344397968e8,81
37.662044048309326,1.970094585246508e8,81
39.50626802444458,2.070102676456061e8,84
41.45632290840149,2.1701329703275442e8,84
43.41063404083252,2.2701373026982403e8,88
45.42868494987488,2.3701620849504495e8,89
47.54383087158203,2.4701749554728055e8,92
49.97992706298828,2.5701982210267603e8,93
52.054012060165405,2.670307517038846e8,93
54.106520891189575,2.770325683975102e8,93
56.20938491821289,2.8703396685969794e8,94
58.43197989463806,2.9703969131635666e8,96
60.55119705200195,3.0704467545548034e8,97
62.646435022354126,3.170481546577947e8,100
64.79010605812073,3.270505114027623e8,100
67.00914096832275,3.37054110691174e8,100
69.43601489067078,3.4705539322840106e8,100
72.01290488243103,3.5705658552945215e8,100
74.71073389053345,3.670586205350839e8,100
77.1292359828949,3.7706092695698744e8,100
79.66750502586365,3.870627134539304e8,100
82.22475504875183,3.9706304082923007e8,100
