# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.0856690406799316,3.70016902828827e7,47
4.060420036315918,4.700228872769281e7,53
6.0989768505096436,5.7003950623529956e7,53
8.254345893859863,6.700748293010997e7,59
10.3647940158844,7.700961060635793e7,66
12.462472915649414,8.701178617834024e7,68
14.584427833557129,9.70141647906067e7,68
16.601826906204224,1.0701474622988789e8,68
18.801290035247803,1.1701669689428718e8,69
20.99879503250122,1.2701990190623863e8,70
23.29844093322754,1.3702286014330822e8,70
25.855031967163086,1.4703127516157937e8,70
28.188761949539185,1.570387981853795e8,70
30.988160848617554,1.6703925502355486e8,70
33.28269982337952,1.770407617748422e8,71
35.75353002548218,1.8704344755535582e8,72
37.8856680393219,1.9704659876951885e8,72
40.03287887573242,2.070472791282317e8,72
42.205179929733276,2.1704871090795454e8,73
44.40082097053528,2.270523115905222e8,74
46.55215096473694,2.3705479953217247e8,74
49.05152201652527,2.4705574193748918e8,77
51.26756286621094,2.570561140876707e8,77
53.487143993377686,2.6706142586818433e8,77
55.738317012786865,2.770672780468014e8,78
58.00629281997681,2.870690791219436e8,78
60.22839593887329,2.970701176654904e8,78
62.399718046188354,3.0707157825485027e8,81
64.51443386077881,3.1707177929523724e8,81
66.6067099571228,3.270723454627964e8,81
68.81849694252014,3.370750576185069e8,81
71.11410093307495,3.470758014914375e8,82
73.31239104270935,3.5707910958395725e8,82
75.73999500274658,3.6707944911012644e8,82
77.83417701721191,3.770815309712084e8,83
80.02587699890137,3.8708404598868877e8,83
82.14069986343384,3.970883193063267e8,83
