# method=Standard
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.5875020027160645,3.7008117e7,37
4.952457904815674,4.700944e7,37
7.0467939376831055,5.7011268e7,44
9.038538932800293,6.701249e7,44
10.955112934112549,7.7014116e7,50
12.806989908218384,8.7014833e7,50
14.719873905181885,9.7015247e7,52
16.574941873550415,1.07016166e8,52
18.384857892990112,1.1701658e8,57
20.086925983428955,1.2701861e8,66
21.896528959274292,1.37021044e8,69
23.621407985687256,1.47021054e8,72
25.3581440448761,1.57021771e8,74
26.882187843322754,1.67022791e8,74
28.672571897506714,1.77023609e8,75
30.38039994239807,1.87026649e8,76
32.02837896347046,1.9702676e8,79
33.627002000808716,2.07028184e8,79
35.25541591644287,2.17031729e8,79
36.97032403945923,2.27032648e8,79
38.627768993377686,2.3703286e8,79
40.28346800804138,2.4703287e8,85
41.926820039749146,2.57033385e8,85
43.39854884147644,2.67035516e8,85
44.92570400238037,2.77036839e8,85
46.503772020339966,2.87042404e8,87
48.0215699672699,2.97043626e8,87
49.57184100151062,3.07046262e8,87
51.239967823028564,3.17048494e8,87
52.77885293960571,3.27049312e8,88
54.30264687538147,3.37049625e8,88
55.830490827560425,3.47049837e8,88
57.423988819122314,3.57050958e8,88
58.96651601791382,3.67051271e8,88
60.45122694969177,3.77052392e8,88
62.11248302459717,3.87053715e8,88
63.7912700176239,3.97053826e8,88
