# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
3.32126522064209,3.7058103814478055e7,74
5.550661087036133,4.706111376165725e7,74
7.639104127883911,5.706206969777857e7,78
10.089938163757324,6.7063099565180205e7,81
12.57206106185913,7.706819302657716e7,83
15.757841110229492,8.70689879160946e7,84
18.71389603614807,9.7070912205297e7,85
21.185128211975098,1.0707671510113415e8,85
23.702227115631104,1.1708393477106239e8,87
26.718194007873535,1.270884930428872e8,87
29.194263219833374,1.3709083764409578e8,88
32.32975912094116,1.4709341444198698e8,89
35.008323192596436,1.5709396048316473e8,91
