# method=Stab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.910468101501465,3.699844472198398e7,72
5.621717929840088,4.700303906245135e7,79
8.94787311553955,5.700455342661604e7,85
12.017756938934326,6.700742591242398e7,93
14.901231050491333,7.700888683267212e7,96
18.297107934951782,8.700954600173572e7,99
21.672012090682983,9.701021940223716e7,99
25.20104193687439,1.0701233422533014e8,99
28.69311499595642,1.1701240023878604e8,99
32.25949001312256,1.2701619805082113e8,101
