# method=Standard
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.5689029693603516,3.6966909e7,73
5.151896953582764,4.6968131e7,73
7.2968950271606445,5.6968444e7,73
9.612578868865967,6.6969161e7,73
11.646192073822021,7.6969373e7,73
13.730350971221924,8.6969585e7,73
15.85613203048706,9.6969595e7,73
18.041987895965576,1.06970615e8,73
20.98849105834961,1.1697214e8,74
23.530820846557617,1.26972554e8,74
25.70073890686035,1.36972766e8,74
27.552278995513916,1.46973685e8,74
29.741525888442993,1.569742e8,74
