# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.01282000541687,3.679982113280394e7,42
3.9348320960998535,4.680053272848357e7,43
6.005887985229492,5.680252574043503e7,55
8.101161003112793,6.680360385033242e7,58
9.961848020553589,7.680492630067147e7,60
11.848526000976562,8.68077745148345e7,62
13.752769947052002,9.680816263026083e7,63
15.620232105255127,1.0680838831203774e8,65
17.712536096572876,1.1681013350882317e8,65
19.89818000793457,1.2681055563530739e8,70
21.85012698173523,1.3681241224204493e8,70
24.052890062332153,1.468153989419902e8,72
26.002442121505737,1.5682030568221962e8,72
27.7605938911438,1.668221414619425e8,72
29.67059302330017,1.768225736587279e8,72
31.641961097717285,1.8682302355456504e8,72
33.62919592857361,1.9682471356651652e8,74
35.7574200630188,2.068283965026378e8,74
37.64374899864197,2.1682895260700625e8,75
39.46873998641968,2.2683420191358626e8,78
41.244601011276245,2.368409040929941e8,79
43.013264894485474,2.468434572897795e8,80
45.01547193527222,2.5684518374011856e8,81
46.9265251159668,2.6684812601194337e8,82
48.87906098365784,2.7684835308076584e8,82
50.75536489486694,2.868527714797628e8,83
52.665371894836426,2.968530912192015e8,84
54.64642310142517,3.068548870858124e8,84
56.5416738986969,3.168565187849669e8,84
58.55012106895447,3.268623223743268e8,84
60.623106956481934,3.368623630616327e8,85
62.74690294265747,3.4686352689980805e8,85
64.74068212509155,3.568654921424066e8,85
67.07906889915466,3.668664039971688e8,86
69.1639358997345,3.768695510430847e8,86
71.1077389717102,3.8687084156293416e8,86
73.02686595916748,3.9687390045324236e8,86
74.95704793930054,4.0687465542964786e8,86
76.85621905326843,4.168763180190078e8,86
78.78385400772095,4.2688043167708737e8,87
80.57016706466675,4.368805011740303e8,87
82.69079208374023,4.468822723992512e8,87
84.56755495071411,4.568852018266837e8,87
86.54349207878113,4.668879226585394e8,87
88.50756597518921,4.7689211163494486e8,87
90.44035792350769,4.868927954612716e8,87
92.5342230796814,4.96894646165955e8,87
94.57610392570496,5.0689519150649947e8,87
96.63701796531677,5.168953238241374e8,87
98.60461807250977,5.2689802695694137e8,90
100.66093802452087,5.369026060486703e8,90
103.05497789382935,5.46909506059831e8,91
105.02687096595764,5.569120418972156e8,91
106.89245796203613,5.669120742551377e8,91
108.85887694358826,5.769136236936281e8,92
110.8116729259491,5.869140128493385e8,93
112.83160090446472,5.969149597625535e8,96
114.79133605957031,6.06916300265816e8,96
116.77346205711365,6.169192553749226e8,96
118.65684509277344,6.269206722296848e8,97
120.7129271030426,6.369232854659637e8,98
122.66658091545105,6.469304270434749e8,98
124.64791512489319,6.569318050254093e8,98
126.75539803504944,6.669321140081345e8,98
128.74027705192566,6.769353200532596e8,98
130.66552996635437,6.869395114641054e8,98
132.64808106422424,6.969408873654715e8,98
134.6004559993744,7.069425867470908e8,99
136.63821506500244,7.169442930710485e8,100
138.60197710990906,7.269446735435033e8,100
140.8147840499878,7.369459647568755e8,100
142.8732841014862,7.469463268367559e8,100
144.86372900009155,7.569465518250101e8,100
147.1233630180359,7.669490748251128e8,100
149.4229769706726,7.769491283568109e8,100
151.5922200679779,7.869523236452227e8,100
153.8064980506897,7.969529036974583e8,100
156.1641330718994,8.069530436509571e8,101
