# method=Standard
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.181735038757324,3.711649e7,43
4.268407106399536,4.7116904e7,49
6.542809963226318,5.7120146e7,49
8.799153089523315,6.7121065e7,51
10.943092107772827,7.7121984e7,59
13.056665897369385,8.7122701e7,64
15.113209009170532,9.7122711e7,66
17.18548607826233,1.07124135e8,66
19.430382013320923,1.17124145e8,67
21.563498973846436,1.27124357e8,69
23.83550500869751,1.37124367e8,73
25.915820121765137,1.47125084e8,73
28.18987512588501,1.57126508e8,73
30.395055055618286,1.67126619e8,74
32.67679190635681,1.77126629e8,75
35.11448311805725,1.8712674e8,77
37.47332310676575,1.97127154e8,77
39.790793895721436,2.07127265e8,79
42.05643391609192,2.17130709e8,85
44.21486711502075,2.27131022e8,85
46.48757600784302,2.37131335e8,90
48.61284589767456,2.47131446e8,92
50.89431309700012,2.57132567e8,95
53.13532495498657,2.67132779e8,97
55.27896595001221,2.77135112e8,101
