# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
1.8622519969940186,3.7118769069613226e7,45
3.691934108734131,4.711994123717238e7,46
5.605467081069946,5.712423572858637e7,56
7.595596075057983,6.712767605807294e7,65
9.498131036758423,7.712813706449544e7,65
11.44168996810913,8.712967019809015e7,65
13.253206968307495,9.713636682220529e7,65
15.123687982559204,1.0713908175911736e8,67
17.01989507675171,1.1713967430898389e8,67
18.81955099105835,1.2714476743072994e8,67
20.919644117355347,1.371461152230922e8,67
22.755696058273315,1.4715220237959346e8,67
24.58543610572815,1.5715731181334567e8,67
26.418630123138428,1.671615323805898e8,67
28.502339124679565,1.771638332472007e8,67
30.482434034347534,1.8716458094161704e8,67
32.32116889953613,1.9716470458310977e8,67
34.386784076690674,2.0716595449632454e8,67
36.38004803657532,2.1716820469310996e8,67
38.28122401237488,2.27173671271412e8,67
40.14219093322754,2.3717433461748537e8,67
41.98424291610718,2.4717470884823525e8,67
44.103716135025024,2.5717537462874886e8,67
45.78078889846802,2.671783963800362e8,69
47.52482199668884,2.771792159180541e8,70
49.27164006233215,2.871808011085198e8,71
51.15253806114197,2.9718211245538396e8,74
52.90825891494751,3.071826918140968e8,74
54.9844970703125,3.171837619413718e8,78
56.901216983795166,3.271845269880785e8,79
58.7344810962677,3.371878447970276e8,85
60.49909210205078,3.471901234495782e8,85
62.44933199882507,3.57193290628986e8,85
64.35977411270142,3.671984496922795e8,88
66.25171113014221,3.772004454783221e8,91
68.0648410320282,3.872050658773191e8,91
70.03954291343689,3.972058507036458e8,91
72.12439894676208,4.0720762435619646e8,91
74.01097893714905,4.1720994223544675e8,91
75.84961605072021,4.2721091830505997e8,92
77.72277212142944,4.372127311771998e8,92
79.63866400718689,4.472130037144269e8,93
81.52551913261414,4.5721354905497134e8,93
83.45920610427856,4.672140041593398e8,93
85.42848205566406,4.772143530551769e8,94
87.48452401161194,4.8721476511847043e8,94
89.43639206886292,4.9721568287528676e8,94
91.45197105407715,5.072165457940304e8,97
93.7018039226532,5.172202113778614e8,97
95.76288890838623,5.272209309561634e8,97
97.7566590309143,5.372247069096624e8,97
100.03416991233826,5.472248642154516e8,98
102.06527090072632,5.572281369027574e8,101
