# method=Standard
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.4786899089813232,3.7096896e7,33
4.8360748291015625,4.709731e7,34
7.23018479347229,5.7098229e7,36
9.95564079284668,6.7099552e7,46
12.365668773651123,7.710037e7,46
14.465582847595215,8.7100986e7,52
16.504612922668457,9.7100996e7,53
18.448753833770752,1.07104743e8,56
20.446335792541504,1.1710647e8,56
22.571460962295532,1.27114863e8,56
24.465107917785645,1.37115277e8,57
26.399765968322754,1.47115388e8,57
28.354628801345825,1.57117519e8,57
30.535499811172485,1.67119044e8,60
32.601895809173584,1.77119761e8,61
34.67174196243286,1.871227e8,62
36.792903900146484,1.97122912e8,65
38.70584797859192,2.07127871e8,66
40.71670389175415,2.17127881e8,68
42.750093936920166,2.27129204e8,68
44.87625789642334,2.3713184e8,68
46.841986894607544,2.4713286e8,70
48.91419076919556,2.57136506e8,72
51.236323833465576,2.67137425e8,72
53.28187799453735,2.77139354e8,72
55.29091691970825,2.87139667e8,73
57.465935945510864,2.97139677e8,73
59.69659090042114,3.0714504e8,75
61.84025478363037,3.17146868e8,77
63.84465789794922,3.27149201e8,77
66.24317598342896,3.37153756e8,77
68.39656376838684,3.47154069e8,78
70.55782794952393,3.57156503e8,78
72.5749249458313,3.67157826e8,80
74.74638199806213,3.77158745e8,80
76.68001580238342,3.87160371e8,82
78.99406695365906,3.97161593e8,82
81.1327178478241,4.07162714e8,83
83.1297779083252,4.17167875e8,83
85.23538494110107,4.27172733e8,83
87.29273581504822,4.37172743e8,84
89.60844278335571,4.47180328e8,85
91.6383957862854,4.57180843e8,85
93.90227580070496,4.67181156e8,85
95.86131381988525,4.77181772e8,86
98.06021285057068,4.87184105e8,86
100.11030983924866,4.97184216e8,87
102.22855687141418,5.07184327e8,87
104.57839798927307,5.17184842e8,89
106.93785190582275,5.27185155e8,89
109.52918076515198,5.37186377e8,91
111.66617488861084,5.47187195e8,91
114.29780387878418,5.57187609e8,93
116.5166609287262,5.67188932e8,93
118.80494499206543,5.77191164e8,93
120.99237298965454,5.87192588e8,95
123.291836977005,5.97195325e8,95
125.69465494155884,6.07195638e8,96
128.21137285232544,6.17198072e8,97
130.53441786766052,6.27198486e8,97
133.00730299949646,6.3719991e8,97
135.46118879318237,6.47200122e8,97
137.8827338218689,6.57201142e8,98
140.38981294631958,6.6720196e8,98
142.74555492401123,6.77202071e8,98
145.1470170021057,6.87204e8,98
147.82488298416138,6.97204414e8,98
150.39520287513733,7.07205737e8,99
152.88507390022278,7.17207363e8,100
155.54404878616333,7.27207676e8,100
158.33788800239563,7.37209504e8,100
161.04624795913696,7.47209817e8,100
163.8649458885193,7.57210332e8,101
