# method=Standard
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
2.4428679943084717,3.7068414e7,32
4.907135963439941,4.707408e7,34
7.4236249923706055,5.707409e7,36
9.618350982666016,6.7074201e7,44
11.78383493423462,7.7074211e7,58
13.885698080062866,8.7074221e7,61
16.122350931167603,9.7075342e7,61
18.53893494606018,1.07075352e8,61
21.04789400100708,1.17075968e8,64
23.49307608604431,1.27076988e8,70
26.271432876586914,1.3707821e8,70
28.62456703186035,1.47081351e8,71
31.058713912963867,1.57081866e8,72
33.32783007621765,1.67082482e8,73
35.69269108772278,1.77085219e8,74
38.10281705856323,1.87085835e8,75
40.4658899307251,1.97085845e8,76
42.86586308479309,2.07086057e8,76
45.3979389667511,2.17087481e8,83
47.73844599723816,2.27087592e8,93
49.65781903266907,2.37087703e8,99
51.62465691566467,2.47091652e8,100
54.13428807258606,2.57091763e8,101
