# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=101
time_running,eff,maxhits
1.8358678817749023,3.7185741786042556e7,46
3.7475619316101074,4.719372538172218e7,48
5.639773845672607,5.7194684099045075e7,48
7.822274923324585,6.719947630135944e7,49
10.131240844726562,7.720401860793947e7,49
12.259756803512573,8.7207361065389e7,49
14.140365839004517,9.721240038934663e7,51
16.09163784980774,1.0721293844790196e8,51
18.01406192779541,1.172251067781793e8,51
20.041984796524048,1.2722871891098323e8,53
21.98280382156372,1.372310381772791e8,54
23.9984347820282,1.472345083566869e8,59
26.622726917266846,1.5723741244920668e8,59
28.90600895881653,1.6723887026447552e8,67
31.38575792312622,1.7724306236884394e8,67
33.62574601173401,1.8724445007431817e8,67
35.81375789642334,1.97249745889587e8,67
37.94455695152283,2.072516111724697e8,67
40.207931995391846,2.1725424871048754e8,68
42.0946888923645,2.27254640994161e8,69
44.244990825653076,2.3725523597135726e8,70
46.38184595108032,2.4725613985060757e8,70
48.27848982810974,2.57258521590837e8,71
50.16952896118164,2.672591183018402e8,73
52.16260290145874,2.772613209496527e8,73
54.11445689201355,2.8726371136602724e8,81
55.88296985626221,2.9726639818682504e8,88
57.83029580116272,3.072685255163116e8,95
59.771477937698364,3.172730105503788e8,96
61.7530779838562,3.272764196428986e8,99
63.64018678665161,3.372765210703311e8,99
65.81215691566467,3.4728390387454206e8,101
