# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=202
time_running,eff,maxhits
1.5094661712646484,7.651012827212001e7,63
2.951647996902466,8.651221072652788e7,63
4.689404010772705,9.65161080789474e7,74
6.181035041809082,1.0652508421990266e8,75
7.702381134033203,1.1652642086434379e8,77
9.240101099014282,1.2653122037736231e8,83
10.740537166595459,1.365364178464873e8,83
12.630544185638428,1.4653800206025457e8,83
14.30404019355774,1.5654374930319822e8,83
16.037034034729004,1.6654850626883733e8,83
17.592653036117554,1.7655514501552474e8,83
19.325899124145508,1.8656091500311062e8,85
20.88562321662903,1.965698820782256e8,87
22.791542053222656,2.0657622005135226e8,94
24.54669713973999,2.1658500946212453e8,94
26.26863408088684,2.266027399970898e8,94
27.983140230178833,2.3660726760512492e8,94
29.82009720802307,2.466078554976942e8,97
31.519358158111572,2.5661210364587906e8,97
33.156153202056885,2.666179056040307e8,97
34.7933611869812,2.7662180748937035e8,97
36.495795011520386,2.8663137300961846e8,97
38.279969215393066,2.96642703325632e8,99
39.97197222709656,3.066503520723194e8,100
41.617738008499146,3.1666171125691026e8,103
43.23092317581177,3.266706479524745e8,117
45.061254024505615,3.366767961734714e8,117
46.76551008224487,3.4667971843836176e8,119
48.40254616737366,3.566799129877863e8,123
50.03483510017395,3.666881510337249e8,135
51.43445301055908,3.7669268627666855e8,135
53.35580015182495,3.867004337168751e8,135
55.035906076431274,3.967096468503428e8,135
56.709742069244385,4.067115393925377e8,135
58.35632014274597,4.167147517741336e8,136
59.628191232681274,4.267153593893984e8,141
61.398232221603394,4.3672544430391437e8,141
63.134008169174194,4.46726626028655e8,141
64.87752413749695,4.5673440543942726e8,142
66.26153612136841,4.667544537260065e8,142
68.0149872303009,4.767642045455059e8,142
69.98341512680054,4.8676659063533807e8,142
71.27447509765625,4.967695569585812e8,144
72.92365407943726,5.067699732307012e8,144
74.96018099784851,5.167753832766398e8,144
76.47878623008728,5.267755990597332e8,144
78.40156507492065,5.367824262076602e8,144
80.14126706123352,5.467853728082079e8,144
81.444589138031,5.567926328247123e8,145
83.54892611503601,5.667946119726393e8,145
84.91882109642029,5.768004807337859e8,145
86.81387519836426,5.868059257722371e8,145
88.58287620544434,5.968107693436083e8,145
89.97627806663513,6.068223578858032e8,145
91.76112103462219,6.168238449170246e8,145
93.19387316703796,6.26824985685401e8,145
95.16101622581482,6.368454151472963e8,148
96.90757513046265,6.468459666164213e8,148
98.73579001426697,6.568538537865529e8,148
100.19335007667542,6.668583100586729e8,148
101.85444021224976,6.768607827542372e8,148
103.36668109893799,6.868648198365818e8,148
105.0324330329895,6.96865448765557e8,150
106.76613116264343,7.068673336728435e8,150
108.45262503623962,7.168675828574344e8,150
110.18242907524109,7.268697912829238e8,150
111.98076009750366,7.369008902413332e8,150
113.56391215324402,7.469097601339025e8,150
115.2008740901947,7.569197205082688e8,150
117.04760503768921,7.669262362257798e8,152
118.5451910495758,7.76929943746028e8,152
120.36420512199402,7.869459307188967e8,152
122.05920910835266,7.969529901663328e8,152
123.4413959980011,8.069538575187523e8,152
125.02809000015259,8.169570257619538e8,154
126.63299918174744,8.269580009537743e8,154
128.17725706100464,8.369609931236482e8,154
129.92251300811768,8.46968190790036e8,155
131.330500125885,8.569702473177717e8,155
133.03649401664734,8.669756406629615e8,155
134.54200410842896,8.769762787378187e8,155
136.38924503326416,8.869937632144312e8,155
137.89107608795166,8.969950740922834e8,158
139.41473007202148,9.069976060359757e8,158
141.12800812721252,9.17005869928545e8,158
142.5332841873169,9.270105585802157e8,162
143.95199418067932,9.37015535757577e8,162
145.4785671234131,9.470175361391729e8,162
147.21871399879456,9.570249342945874e8,162
148.64967918395996,9.670259261871567e8,162
150.0881052017212,9.770263728388274e8,162
151.79232120513916,9.870350225196745e8,162
153.2386782169342,9.970354084122437e8,162
