# method=RecursiveStab
# population_size=5000
# max_complexity=150
# cross_mut_prob=0.8
# max_lexicase_comparisons=100
# use_l2_scaling=true
# constant_stab_probability=0.2
# use_tournament_stratum=false
# n_targets=202
time_running,eff,maxhits
1.6834368705749512,7.625619598035626e7,52
3.1075830459594727,8.626187634026328e7,57
4.523953914642334,9.62701629774748e7,66
6.221656084060669,1.0627156038101742e8,66
7.688536882400513,1.162789326898013e8,67
9.54317307472229,1.2628262040731233e8,84
11.106008052825928,1.362901142342992e8,86
12.968326091766357,1.4629353617076197e8,87
14.517806053161621,1.5629680931145936e8,88
16.020763874053955,1.6629826445215672e8,90
17.92985486984253,1.7630395546891898e8,96
19.944299936294556,1.8632076865350989e8,96
21.50195598602295,1.9632281309345853e8,96
23.147588968276978,2.0632483781071165e8,96
25.036000967025757,2.1633045136762366e8,100
27.328448057174683,2.2633055477839592e8,102
28.971739053726196,2.3634769601410994e8,104
30.744826078414917,2.4635608134484056e8,104
32.42102408409119,2.5636320004040483e8,104
34.03301286697388,2.6637008635641834e8,111
36.667099952697754,2.763800193731806e8,111
38.70913600921631,2.8639846374754685e8,116
40.47545599937439,2.9639985812914276e8,116
42.23450708389282,3.064185607296904e8,116
43.9653799533844,3.164210350162696e8,116
45.552183866500854,3.2642111409138465e8,116
47.292689085006714,3.3643869423956954e8,118
48.924026012420654,3.4644429562865293e8,118
50.55453586578369,3.5644679417084783e8,118
52.23843598365784,3.664469826763788e8,123
54.08503603935242,3.764560727806702e8,125
55.78334593772888,3.8646391446151733e8,125
57.46976399421692,3.964660150476057e8,125
59.17534303665161,4.0646941423942626e8,128
60.71455502510071,4.164756642559306e8,129
62.38882899284363,4.264798319223185e8,129
63.852333068847656,4.364829698660109e8,130
65.57094502449036,4.4648396024760675e8,130
67.1882209777832,4.5649531943219763e8,130
68.74847197532654,4.6650241228113127e8,130
70.60016989707947,4.7650437767021465e8,130
72.20607709884644,4.8650948853360754e8,136
73.60301995277405,4.965200899004863e8,136
75.27603507041931,5.0652739691724855e8,136
76.86917495727539,5.1653873789011735e8,140
78.61134791374207,5.265470199944087e8,140
80.07276391983032,5.365539959381011e8,140
81.68901991844177,5.46557146049622e8,140
83.15285801887512,5.565587363873246e8,140
84.69496703147888,5.665753901993363e8,140
86.43739986419678,5.765756894861735e8,140
87.9600338935852,5.865880996271288e8,140
89.47255897521973,5.965947429067364e8,140
91.047532081604,6.066024539234986e8,140
92.80403709411621,6.166066641372658e8,140
94.40435409545898,6.26609442139311e8,141
96.05926394462585,6.366166444186605e8,141
97.62082195281982,6.466194710119786e8,143
99.14691400527954,6.566333256125262e8,143
100.91094708442688,6.666349918190639e8,143
102.49401593208313,6.766434349669908e8,143
104.03457188606262,6.866450556042024e8,143
105.75142693519592,6.966453761247084e8,143
107.52369594573975,7.066615635866038e8,144
109.16817998886108,7.166624582165856e8,145
110.79487490653992,7.266640591311017e8,145
112.42043089866638,7.366883479067075e8,146
114.02438497543335,7.466950322227211e8,146
115.52245903015137,7.56709951458435e8,146
117.31273698806763,7.667139414604802e8,146
118.88997888565063,7.767147860682575e8,146
120.49809694290161,7.867216314279066e8,146
121.95248794555664,7.967383656416738e8,149
123.66690587997437,8.06739702286115e8,149
125.50773787498474,8.16743174324824e8,149
127.18270993232727,8.267492754655213e8,149
128.62944197654724,8.367618557959942e8,149
130.31793689727783,8.467635402142539e8,149
132.0398509502411,8.567751560340111e8,149
133.6164619922638,8.667754629557568e8,150
135.35927295684814,8.767815139141663e8,150
136.82795786857605,8.867819377411532e8,150
138.54686188697815,8.967916308234979e8,150
140.1524670124054,9.067973795774149e8,150
142.29405903816223,9.168037191415565e8,150
144.1853220462799,9.268150069902322e8,150
146.0231809616089,9.368152880653472e8,150
147.5231819152832,9.468188284980663e8,150
149.37160801887512,9.568261173031064e8,150
150.9938440322876,9.668346849911832e8,150
152.5517430305481,9.768400160662981e8,150
154.40157890319824,9.868444313020122e8,150
155.98136806488037,9.968451756252553e8,150
